"...1","date","close","open","high","low"
"BTC",2018-07-13,6144.8101179498,6374.9745822869,6375.0683559545,6126.0297425219
"BTC",2018-07-15,6254.6781291793,6254.7990075078,6323.0382556735,6182.0837229264
"BTC",2018-07-17,6671.6259190668,6356.1088751698,6709.1598240101,6335.1231568593
"BTC",2018-07-19,7359.7370183427,7316.1477118699,7581.5707388105,7245.3031110059
"BTC",2018-07-21,7357.4456773198,7484.6396626807,7697.0053450404,7281.4064978023
"BTC",2018-07-23,7411.2005247349,7424.5035031436,7571.7404506387,7341.5231649182
"BTC",2018-07-25,8325.8015336658,7730.2481771742,8359.319473753,7695.9828373707
"BTC",2018-07-27,7925.2473958792,8269.5323354969,8313.1266808228,7914.6009358296
"BTC",2018-07-29,8184.6955351747,8182.375003005,8233.4821023714,8063.3261162412
"BTC",2018-07-31,8166.3883602012,8215.2159687792,8274.5337573392,7862.0742828965
"BTC",2018-08-02,7588.5861802231,7732.3472908783,7751.8776504108,7440.2415057795
"BTC",2018-08-04,7423.0743779862,7527.0403990273,7533.6672633658,7271.202486843
"BTC",2018-08-06,7411.5152993623,7395.622456196,7413.1308105304,7386.0620769851
"BTC",2018-08-08,6748.4414841816,7402.3366314849,7412.2874611911,6678.2855604394
"BTC",2018-08-10,6482.9734487615,6460.1536974665,6483.4980648504,6455.9907009479
"BTC",2018-08-12,6391.5992583652,6101.8564779009,6473.2716582988,5982.2156316647
"BTC",2018-08-14,6260.1929950271,6338.7389033859,6532.5990168582,6150.2248155528
"BTC",2018-08-16,6332.6068999281,6186.9712074961,6587.3179578144,6180.2554202378
"BTC",2018-08-18,6566.5952833952,6277.0417762545,6572.9310929332,6259.3899567864
"BTC",2018-08-20,6516.6683821435,6391.0862687126,6539.9647240249,6302.2073816135
"BTC",2018-08-22,6470.7335666523,6252.3288590532,6494.6650108453,6240.9018857525
"BTC",2018-08-24,6503.8323619614,6360.2169851987,6559.279488976,6347.0795383729
"BTC",2018-08-26,6725.0323269894,6683.3545015052,6781.0758889115,6657.3875324947
"BTC",2018-08-28,6756.6289258733,6702.3919499644,6768.3055151323,6646.1680142
"BTC",2018-08-30,7059.2312352573,7079.5406126455,7133.6466309557,6923.6455309778
"BTC",2018-09-01,7028.447311566,6938.7629415769,7089.1748004802,6877.2867329365
"BTC",2018-09-03,7282.8585138311,7198.0579483792,7339.812043633,7130.1722508603
"BTC",2018-09-05,7361.2718642376,7263.0672965937,7417.6670369068,7240.3767384829
"BTC",2018-09-07,6471.493883654,6913.1150129363,6927.0940913586,6301.9363303141
"BTC",2018-09-09,6181.7442069566,6400.3352995888,6479.2026402878,6120.293703961
"BTC",2018-09-11,6275.0831321787,6253.9358630803,6379.8101101151,6226.2448265281
"BTC",2018-09-13,6277.4944091253,6275.6679619637,6278.1280336098,6270.935037184
"BTC",2018-09-15,6285.9824663114,6283.1844998379,6287.3646496692,6279.938808465
"BTC",2018-09-17,6281.4093556542,6280.0413137918,6282.0950069528,6277.6007466855
"BTC",2018-09-19,6278.5954861797,6273.2200825647,6280.9622972434,6271.8944526771
"BTC",2018-09-21,6288.0701702962,6388.4,6532.96,6276.0944503822
"BTC",2018-09-23,6293.8364208374,6317.6999234045,6319.3257273949,6292.4706928337
"BTC",2018-09-25,6466.9945639118,6289.6206764534,6662.4231336286,6286.5290494094
"BTC",2018-09-27,6509.7766212475,6391.3859849297,6559.4844280412,6389.4295985979
"BTC",2018-09-29,6502.6881513173,6698.4167564183,6799.9307214967,6487.9535694366
"BTC",2018-10-01,6647.3879467315,6576.6160829094,6664.3942294941,6537.7920786792
"BTC",2018-10-03,6576.3542289419,6539.3227382808,6585.4753112175,6532.1489274188
"BTC",2018-10-05,6594.9357857858,6506.4544523329,6642.0053618108,6501.9345634429
"BTC",2018-10-07,6595.2603262611,6634.1342411636,6644.5644760065,6571.4726623297
"BTC",2018-10-09,6662.8684995573,6614.1037057674,6696.4958135247,6591.2069680441
"BTC",2018-10-11,6619.4958451381,6663.0209787939,6663.0209787939,6546.9632867767
"BTC",2018-10-13,6309.1989214047,6285.5063318981,6350.7841687247,6207.7182891851
"BTC",2018-10-15,6361.4170162729,6329.9770498309,6408.6016409278,6319.7132087584
"BTC",2018-10-17,6724.8330778968,6723.0975107775,6897.0334414135,6679.9220977906
"BTC",2018-10-19,6374.6488625469,6450.0646625031,6486.4749219109,6335.1735054446
"BTC",2018-10-21,6407.4790849086,6360.8354903216,6438.7903466416,6342.0614545015
"BTC",2018-10-23,6396.8801542538,6412.2043047102,6437.0745568411,6362.3328661267
"BTC",2018-10-25,6407.667175231,6402.0225495307,6460.2498037062,6383.9463302573
"BTC",2018-10-27,6392.1793373833,6405.3365524345,6448.0285064617,6370.1957348269
"BTC",2018-10-29,6266.1896827178,6430.1504052633,6439.4576962046,6211.5605232337
"BTC",2018-11-01,6341.0948126498,6276.7346706838,6394.7834311905,6207.0573356075
"BTC",2018-11-03,6344.7389429436,6360.7198120431,6371.2379695068,6292.1518123473
"BTC",2018-11-05,6396.3521235412,6405.1403309472,6440.957227671,6374.6988897195
"BTC",2018-11-08,6412.524289058,6426.6552217602,6553.951931748,6400.9365464531
"BTC",2018-11-11,6327.4806461044,6338.7818947324,6396.877363663,6292.7218466615
"BTC",2018-11-14,5524.8010934193,6281.6044107763,6295.9538659491,5390.1166299792
"BTC",2018-11-17,5497.4112787322,5573.0171532108,5608.7225883851,5423.0504044658
"BTC",2018-11-20,4246.3127740611,5553.014746716,5610.1495510444,4076.5947165121
"BTC",2018-11-23,4329.9172203207,4476.2272441122,4591.8791150933,4119.999690568
"BTC",2018-11-25,3951.20502915,3788.2890885374,4101.9993874026,3447.5760411337
"BTC",2018-11-28,4174.31997237,3640.9379250251,4341.4399220735,3559.3240649925
"BTC",2018-12-01,4178.60382773,3953.5214624664,4251.3699479575,3904.3941906643
"BTC",2018-12-03,3847.0327374089,4092.8511149115,4104.8589568089,3755.3260924828
"BTC",2018-12-05,3713.5733827508,3889.292261066,3913.5317755509,3675.5414837475
"BTC",2018-12-07,3391.8741459694,3578.2072060032,3621.5012565288,3201.7627967705
"BTC",2018-12-11,3360.9466282566,3528.1202013162,3591.2367342495,3294.037452444
"BTC",2018-12-13,3263.5479129873,3427.0497290106,3435.1424732744,3233.263656101
"BTC",2018-12-16,3200.6424680869,3212.2071589501,3256.6003258844,3122.3427164835
"BTC",2018-12-18,3562.8949463603,3478.4609900005,3573.2403351297,3429.858731473
"BTC",2018-12-20,4065.7999528499,3709.3235319539,4160.2967260415,3662.7434387839
"BTC",2018-12-23,3949.7943416583,3838.2303868152,4052.2305472168,3791.9053752251
"BTC",2018-12-25,3767.3500239009,4030.0034134892,4045.5720841772,3677.0436490123
"BTC",2018-12-27,3587.1982229208,3809.2952035809,3842.3117925732,3571.1523760499
"BTC",2018-12-30,3725.48,3888.06,3941.09,3703.02
"BTC",2019-01-02,3715.5644411293,3693.3300666654,3741.8818553972,3644.8762824863
"BTC",2019-01-04,3795.5927412969,3882.3036216798,3916.1976844374,3760.9440417808
"BTC",2019-01-06,3809.9143429619,3812.3811191955,3866.4174315002,3775.8288779968
"BTC",2019-01-08,3989.6317409326,4032.4591655851,4060.8647998529,3526.1392784483
"BTC",2019-01-10,3995.3251931641,3981.9382996592,4023.7344900783,3965.9763463782
"BTC",2019-01-12,3606.1648903844,3617.268962197,3676.7323463205,3572.6749793622
"BTC",2019-01-14,3497.6693915005,3614.4208481332,3642.0477232305,3480.8328903724
"BTC",2019-01-16,3568.7512587366,3653.6803179504,3679.7036556421,3544.4295513188
"BTC",2019-01-18,3623.717336702,3603.5516365649,3644.7312977719,3546.3096872144
"BTC",2019-01-20,3690.9085636878,3605.8551173227,3735.3565403606,3602.420476252
"BTC",2019-01-22,3528.4635294479,3544.221815669,3558.2338181581,3496.6026418546
"BTC",2019-01-24,3549.770799097,3572.6889495791,3608.8769021965,3521.835474332
"BTC",2019-01-26,3566.6661636996,3571.8088869481,3574.1243701222,3522.4241867044
"BTC",2019-01-28,3539.6209472447,3563.1602016498,3564.954936082,3481.3844702502
"BTC",2019-01-30,3395.0186452497,3429.7077486011,3438.0683712479,3346.1431882717
"BTC",2019-02-01,3420.633226576,3434.5218470937,3471.2474609692,3394.2846344068
"BTC",2019-02-03,3433.0352852216,3440.0768467245,3453.6943391505,3409.5411062042
"BTC",2019-02-05,3412.2304311019,3417.0229432502,3442.6380964385,3393.9942103601
"BTC",2019-02-07,3367.5190315823,3428.981334945,3441.9204599448,3344.1244221554
"BTC",2019-02-09,3591.0221518825,3360.5344472195,3702.4815714913,3343.3434931607
"BTC",2019-02-11,3621.1540027134,3617.4645020652,3631.0382194861,3577.9800927456
"BTC",2019-02-13,3579.3418810265,3593.1832668492,3616.4232425127,3546.2494328416
"BTC",2019-02-15,3558.3968581047,3569.5548371285,3587.7735125697,3536.4280980834
"BTC",2019-02-17,3596.4051912371,3566.2371496053,3607.9635038149,3564.6096749623
"BTC",2019-02-19,3865.3181649793,3606.1329608472,3925.1213667493,3598.9242555342
"BTC",2019-02-21,3924.7398439211,3904.4656441042,3964.5554961653,3861.1203422816
"BTC",2019-02-23,3933.6075896328,3898.5078671278,3953.5348129144,3889.6196960051
"BTC",2019-02-25,3763.6205157956,4105.0951884909,4178.6586138045,3697.8200197762
"BTC",2019-02-27,3797.5817895103,3819.8793160372,3831.0290648074,3762.2121951164
"BTC",2019-03-01,3799.678542951,3773.4414607526,3879.2311846694,3753.8000224646
"BTC",2019-03-03,3804.4191701095,3806.6915127875,3819.1943561235,3759.4092164743
"BTC",2019-03-05,3689.8628931904,3783.3550634445,3804.3536162349,3663.4777433591
"BTC",2019-03-07,3848.9563696825,3832.5924290751,3881.9657697745,3802.516053637
"BTC",2019-03-09,3828.3719040694,3859.800616241,3917.9975657866,3778.5164813299
"BTC",2019-03-11,3899.6558689562,3916.7561923023,3921.934211189,3865.9157812103
"BTC",2019-03-13,3866.2959463248,3851.6238815417,3879.9716038316,3795.675857003
"BTC",2019-03-15,3855.7443626577,3846.2744497219,3897.7257096203,3792.3919138171
"BTC",2019-03-17,3985.8512364813,3892.0522289395,4033.6827769674,3891.8183691166
"BTC",2019-03-19,3974.4157640954,3970.3835971649,4020.8924136856,3931.6740294885
"BTC",2019-03-21,4027.7873954939,3996.0370554516,4034.5264965308,3964.7936371571
"BTC",2019-03-23,3987.3052249052,3974.8112480503,4002.5323162845,3957.9443157726
"BTC",2019-03-25,3968.4387009854,3977.707443288,3990.9652916493,3940.8797442035
"BTC",2019-03-27,3915.3753197805,3913.7817424775,3928.9794272178,3876.7208578109
"BTC",2019-03-29,4008.3708718477,4018.5905096995,4033.3865237994,3990.0086156216
"BTC",2019-03-31,4081.2216046987,4090.7504094242,4128.4151017141,4030.0612567554
"BTC",2019-04-02,4135.1849399747,4094.7047913777,4148.6617997836,4052.6016759166
"BTC",2019-04-04,5102.1507526415,4818.7735040301,5325.2338770174,4810.2449740699
"BTC",2019-04-06,5030.9332705867,4875.5961465511,5060.7032027976,4875.5961465511
"BTC",2019-04-08,5198.1731702888,5028.3202691679,5247.4649314366,5019.3333318063
"BTC",2019-04-10,5179.997649218,5260.2003287856,5285.8634204236,5117.0061851338
"BTC",2019-04-12,5049.6058235388,5320.6135135987,5342.5239018413,4954.1609154428
"BTC",2019-04-14,5066.8670401606,5077.5211333771,5117.6210450332,5021.7650353067
"BTC",2019-04-16,5045.6751659083,5145.8703659694,5181.9270002699,4957.6868898445
"BTC",2019-04-18,5220.9599338197,5184.2044800119,5253.8619606622,5167.6833737207
"BTC",2019-04-20,5266.6612458779,5279.1814277,5345.7593029787,5212.1884707029
"BTC",2019-04-22,5276.5583181647,5292.1483276552,5330.9173143936,5195.6335370123
"BTC",2019-04-24,5552.5219105461,5398.4334166027,5622.4818679657,5359.2519203866
"BTC",2019-04-26,5132.227526274,5432.9910173679,5505.1319530759,5055.1925785883
"BTC",2019-04-28,5200.1932393191,5151.5744081971,5218.8151827909,5088.2981217826
"BTC",2019-04-30,5151.4334996793,5156.543027828,5192.0253391672,5083.8427035987
"BTC",2019-05-02,5297.9424922151,5277.444450001,5351.3591428566,5259.8440261214
"BTC",2019-05-04,5697.6790537992,5405.8781112193,5791.2114632021,5378.2080477999
"BTC",2019-05-06,5713.0350518135,5787.5985981407,5787.6454782757,5634.7238503772
"BTC",2019-05-08,5899.5296934602,5687.2598413585,5956.1501039829,5687.253246151
"BTC",2019-05-10,6159.6859018287,5932.4462847078,6159.6859018287,5845.6509179975
"BTC",2019-05-12,7254.8055361621,6347.7067370066,7337.3221812437,6346.3318889256
"BTC",2019-05-14,7906.9408350528,6992.705887281,8148.5610875384,6860.2866798543
"BTC",2019-05-16,8177.4535191838,7989.1277083975,8260.9531103939,7844.9802377751
"BTC",2019-05-18,7243.650538964,7820.0765409497,7935.9747702379,6900.8294027867
"BTC",2019-05-20,8221.2593953546,7285.4214269558,8242.3575083983,7267.2109184077
"BTC",2019-05-22,7961.1287431622,7984.511102994,8092.6791543296,7811.2772223591
"BTC",2019-05-24,7903.8469103955,7723.894266781,7973.2306311433,7478.095034704
"BTC",2019-05-26,8089.5701634982,7990.9198159167,8130.5776342088,7935.7438911661
"BTC",2019-05-28,8800.3466061527,8653.1518022683,8937.2464912039,8621.5721918502
"BTC",2019-05-30,8672.4001072907,8721.3476412347,8756.2424429279,8430.1298903369
"BTC",2019-06-01,8513.2038819334,8285.4963935396,8544.6432253438,8120.0894792356
"BTC",2019-06-03,8744.2655607165,8589.1696417012,8830.1821538398,8523.2427413602
"BTC",2019-06-05,7645.5725139007,8108.1595685263,8108.1595685263,7453.269352399
"BTC",2019-06-07,7730.8817258862,7794.1959242062,7920.5270486164,7459.129075662
"BTC",2019-06-09,7949.425798625,8030.2338560247,8074.5935388233,7790.8998343964
"BTC",2019-06-11,7954.0062377205,7600.9225047785,8064.9001353225,7530.5341004825
"BTC",2019-06-13,8151.7886797815,7903.6146316397,8249.4160670662,7824.1140843363
"BTC",2019-06-15,8667.7879539941,8257.2776927416,8694.0229660645,8172.4002771628
"BTC",2019-06-17,9061.5404606385,8836.2496521451,9381.8197140209,8800.9956650855
"BTC",2019-06-19,9012.4878496522,9337.754058545,9357.7732559976,8943.0971053156
"BTC",2019-06-21,9559.9006885716,9260.682723057,9599.9153349725,9198.7752567805
"BTC",2019-06-23,10461.4121688088,10206.490342332,11190.567798926,10058.4162662428
"BTC",2019-06-25,10996.4597495353,10843.6017701213,11104.1005162022,10539.812439096
"BTC",2019-06-27,12444.9258599878,11668.6658570188,13879.2377057928,11625.8810901961
"BTC",2019-06-29,12316.9530120207,11086.2357150219,12402.0435115035,10789.984139661
"BTC",2019-07-01,10932.3105071733,12024.0945221636,12187.3066985264,10837.5600652629
"BTC",2019-07-03,10800.1301399504,10454.7118899557,10933.8150039945,9676.5904002565
"BTC",2019-07-05,11645.5246063376,11942.241317492,12044.0795511745,11488.8306588501
"BTC",2019-07-07,11219.0460004352,10946.20856257,11735.5709361591,10834.7758711611
"BTC",2019-07-09,12335.9993946484,11422.1411587568,12354.4630323692,11335.1639503056
"BTC",2019-07-11,12054.1837934894,12585.2419743944,13175.6877367065,11566.8983942385
"BTC",2019-07-13,11802.9599635884,11324.2018284256,11919.9220616201,11100.0885124471
"BTC",2019-07-15,10506.3958273087,11402.9673057725,11463.2425199775,10316.7494887593
"BTC",2019-07-17,9490.4105157548,10934.4726429778,11075.3528200893,9404.3521963551
"BTC",2019-07-19,10603.3488731713,9693.4865106171,10740.9887019,9282.6429998444
"BTC",2019-07-21,10983.2160020296,10533.9632516606,11035.4259323072,10368.8010671024
"BTC",2019-07-23,10285.6392306749,10551.127853068,10685.2481729702,10071.5224860373
"BTC",2019-07-25,9771.5047613175,9867.2650278599,9916.4775798314,9510.6239874291
"BTC",2019-07-27,9812.2263505784,9897.4134463384,9924.6025631283,9643.8818286496
"BTC",2019-07-29,9495.855261405,9459.6742423727,9603.3192747289,9134.3993522774
"BTC",2019-07-31,9572.735371803,9506.6980276749,9719.981661389,9387.2237202366
"BTC",2019-08-02,10385.2006061246,10005.2892918685,10474.7817377768,9884.7377276261
"BTC",2019-08-04,10831.2598554087,10513.9147450743,10909.2559240906,10498.9444263068
"BTC",2019-08-06,11811.7870541507,10985.8308827386,11940.4838657553,10939.5690792781
"BTC",2019-08-08,11956.0472230184,11310.2216405931,12129.4097391128,11283.6761111563
"BTC",2019-08-10,11827.5745716918,11972.5929466786,12027.2599058138,11654.6632478994
"BTC",2019-08-12,11485.3657829898,11279.875538619,11545.1045253183,11101.0148454184
"BTC",2019-08-14,10869.3791128623,11391.9638254355,11434.8885296357,10746.7559476825
"BTC",2019-08-16,10386.5395500195,10211.509511264,10444.0799631082,9682.7114223927
"BTC",2019-08-18,10212.1014417394,10388.4580419409,10463.9187086365,9994.1082464545
"BTC",2019-08-20,10774.8103058331,10335.3744772756,10812.7970799622,10264.4564614099
"BTC",2019-08-22,10064.9167944793,10818.5226287878,10818.5891317862,9864.136684453
"BTC",2019-08-24,10364.2813536875,10103.4428968157,10450.2923381724,10034.0864475747
"BTC",2019-08-26,10068.922419922,10171.4901866522,10292.8410213641,9911.5088196017
"BTC",2019-08-28,10122.1965329581,10312.1968630254,10402.2974923049,10042.8792879247
"BTC",2019-08-30,9487.9764335192,9743.1587296904,9747.1198283495,9325.3941544287
"BTC",2019-09-01,9624.9839105321,9580.7613524785,9699.8643785368,9406.4444841648
"BTC",2019-09-03,10381.8559592516,9781.8643381081,10440.2204552588,9738.2475728895
"BTC",2019-09-05,10555.0469008368,10691.3185189859,10810.0181694004,10185.2579080405
"BTC",2019-09-07,10334.0238858467,10576.325191402,10928.3438130991,10201.6083180634
"BTC",2019-09-09,10402.7965306911,10485.4097238908,10595.1955635918,10244.5825763984
"BTC",2019-09-11,10082.9468264833,10332.9372738617,10380.3065877429,9956.122723091
"BTC",2019-09-13,10396.7672047403,10152.7606229694,10459.9266066139,10055.264493713
"BTC",2019-09-15,10351.2320218437,10299.4945680727,10425.9118165804,10229.4541811551
"BTC",2019-09-17,10301.6596516938,10306.1484003644,10373.063508627,10093.1402791067
"BTC",2019-09-19,10168.2877093815,10231.4130246146,10263.8233825536,10094.3250130397
"BTC",2019-09-21,10138.3352052234,10223.5070882201,10289.215657675,10065.6289399979
"BTC",2019-09-23,10031.8667089936,9984.5188569016,10083.0981311308,9850.7530853868
"BTC",2019-09-25,8688.9735259572,9719.7042573091,9770.1614839288,7944.3344976399
"BTC",2019-09-27,8103.2108995944,8438.7164590239,8462.412485799,7757.276118248
"BTC",2019-09-29,8146.4140320046,8183.3160575171,8321.1605871808,7723.6914190451
"BTC",2019-10-01,8241.3414700027,8055.6941385794,8331.291685876,7728.6784268333
"BTC",2019-10-03,8273.4640176573,8333.7102961953,8388.0158617972,8177.6946009014
"BTC",2019-10-05,8163.9026381024,8231.7862486842,8240.9487694807,8014.4193228933
"BTC",2019-10-07,7853.6933048347,8138.8334890181,8171.5682535605,7802.4648508888
"BTC",2019-10-09,8201.6378181926,8236.2058748116,8316.9906726779,8113.1118049261
"BTC",2019-10-11,8582.1445177037,8572.3823010202,8654.3827760417,8435.1865102049
"BTC",2019-10-13,8328.6042603935,8320.1681544832,8406.1424145675,8225.3014573464
"BTC",2019-10-15,8337.8189985374,8282.1815958386,8385.553410467,8214.3188684159
"BTC",2019-10-17,8003.8203947876,8166.3447732561,8184.3864357352,7918.275881375
"BTC",2019-10-19,7970.2394756046,8058.0588747305,8121.0458847574,7820.0663431405
"BTC",2019-10-21,8200.3187633988,7943.3524118623,8306.0049011291,7884.5186252234
"BTC",2019-10-23,8073.4095438836,8200.2443815085,8309.6653283231,8054.948064535
"BTC",2019-10-25,7460.6174159279,7420.4140343537,7503.5997636313,7347.6308650578
"BTC",2019-10-27,9171.3065318558,8591.236577377,10332.4095068033,8591.225767542
"BTC",2019-10-29,9458.2233596272,9578.3643867381,9930.9740212146,9272.6566523034
"BTC",2019-10-31,9225.9954793378,9455.7281976834,9468.9632450573,9004.1323044173
"BTC",2019-11-02,9197.6323446207,9131.417153149,9291.1176443276,9047.1765944573
"BTC",2019-11-04,9202.41545055,9290.8997939328,9362.6331368704,9074.3828794251
"BTC",2019-11-06,9326.5996237841,9404.3808704159,9466.0709611156,9173.0446858736
"BTC",2019-11-08,9226.4858208826,9331.2157964608,9364.5908136105,9088.1076283266
"BTC",2019-11-10,8798.0420546256,8794.3626098316,8881.9090867746,8719.961753072
"BTC",2019-11-12,8711.5343391679,9081.1777328395,9096.0262777344,8613.8923947128
"BTC",2019-11-14,8749.520591019,8760.8885463841,8837.9212515235,8703.6354498734
"BTC",2019-11-16,8500.6435581622,8656.9718583229,8763.903472235,8359.8491915927
"BTC",2019-11-18,8537.3396519676,8469.2610145267,8624.9563052093,8369.2249628799
"BTC",2019-11-20,8118.4885358003,8205.8100433327,8205.8100433327,7988.9226284942
"BTC",2019-11-22,7612.7405735024,8074.8405612179,8118.1139955905,7420.2813215708
"BTC",2019-11-24,7303.4057585242,7262.127934238,7354.8626346009,7094.9757909466
"BTC",2019-11-26,7211.8618087461,6894.6513544812,7368.1473890049,6524.5528585049
"BTC",2019-11-28,7523.4806726005,7141.0755085305,7660.640370473,6851.6229297827
"BTC",2019-11-30,7729.265938935,7390.2106561699,7856.6079055294,7378.4055432631
"BTC",2019-12-02,7381.9630078152,7542.2453443015,7564.9400791923,7238.3222325106
"BTC",2019-12-04,7315.3677645579,7315.4392033661,7407.4107747383,7238.7305917929
"BTC",2019-12-06,7398.7870496069,7213.7434159704,7488.1377716159,7155.1199462029
"BTC",2019-12-08,7532.1235130864,7511.8846051368,7619.6660178313,7475.0155939926
"BTC",2019-12-10,7333.0960431601,7550.2388152349,7652.7426061678,7285.2277677358
"BTC",2019-12-12,7198.0666770463,7240.0782270224,7269.4743912492,7131.6440544468
"BTC",2019-12-14,7238.8743229875,7188.0718951202,7297.5888943435,7183.2017544808
"BTC",2019-12-16,7112.7314761241,7087.0249577639,7198.3238397492,7007.5588139996
"BTC",2019-12-18,6584.0288433458,6884.6615535556,6933.7411793769,6565.0096445899
"BTC",2019-12-20,7147.5683237876,7285.1220444953,7367.1588561057,7043.1622494564
"BTC",2019-12-22,7286.3350811573,7155.2131745547,7328.9308126043,7122.024233486
"BTC",2019-12-24,7166.1723785327,7236.9860862933,7498.7973044554,7127.9362547168
"BTC",2019-12-26,7212.8093952216,7235.6235815876,7277.8041110461,7120.2139500788
"BTC",2019-12-28,7227.2937116818,7183.7060825993,7251.38124578,7065.2783084265
"BTC",2019-12-30,7385.464847913,7315.1515481719,7520.6370340888,7272.5937907838
"BTC",2020-01-01,7179.9578192867,7251.2778875377,7298.8920416221,7119.6269458661
"BTC",2020-01-03,6955.4875796712,7174.712356544,7190.1887492761,6914.8574738005
"BTC",2020-01-05,7337.6366701377,7291.2175035999,7390.7629353266,7263.1786956072
"BTC",2020-01-07,7713.8607536496,7351.5788898737,7749.6486132989,7339.7025230938
"BTC",2020-01-09,8067.6063690564,8046.8029434773,8463.1834184145,7871.0354994792
"BTC",2020-01-11,8087.4528852359,7808.7037326474,8136.4991260981,7670.4577915925
"BTC",2020-01-13,8149.3137171468,8080.2296143216,8188.3858023401,7959.5335219804
"BTC",2020-01-15,8735.1424391365,8110.5112347453,8848.9219945188,8108.9540387696
"BTC",2020-01-17,8711.6375778988,8825.385428024,8855.5301353874,8587.5183510031
"BTC",2020-01-19,8939.8643002492,8925.3034863741,8971.8906323129,8803.0944350362
"BTC",2020-01-21,8652.6837629859,8638.1827126888,8739.3538192252,8502.5703185337
"BTC",2020-01-23,8635.0743569587,8708.8352221244,8797.7736140327,8575.1032855126
"BTC",2020-01-25,8451.2322960209,8381.5997737175,8512.454206647,8220.8673894814
"BTC",2020-01-27,8562.307470442,8347.5699512759,8597.9041431215,8282.3583072511
"BTC",2020-01-29,9131.1149880642,8877.7336172999,9176.3886480302,8874.2848186197
"BTC",2020-01-31,9545.0779565894,9288.5226462662,9633.2510350153,9185.1813402348
"BTC",2020-02-02,9363.1933827575,9388.8790704776,9451.0645797253,9284.4105590399
"BTC",2020-02-04,9269.7070348447,9385.2597687902,9603.1055824836,9222.9464935155
"BTC",2020-02-06,9625.4566372011,9177.8957937954,9745.1713772974,9147.6522811203
"BTC",2020-02-08,9795.3440659492,9681.3776995274,9872.6160693597,9653.132962425
"BTC",2020-02-10,10132.706499106,9900.6846345293,10175.9070114234,9888.1547646154
"BTC",2020-02-12,10236.6351482326,9851.6442542986,10351.4559262839,9711.3609146837
"BTC",2020-02-14,10218.0997373046,10364.2323800436,10516.9179252276,10097.7616888251
"BTC",2020-02-16,9926.353690569,10367.5274787261,10397.5364799673,9810.9280724781
"BTC",2020-02-18,9636.6240948155,9933.9019334018,9966.09538429,9468.2926979618
"BTC",2020-02-20,9701.0371914987,10190.007761341,10290.3042606394,9365.7802995899
"BTC",2020-02-22,9670.8586543715,9631.4825593356,9770.3406915984,9579.2374087583
"BTC",2020-02-24,9919.5514478418,9689.0859922174,10008.5404721395,9666.5194970895
"BTC",2020-02-26,9392.8696287195,9640.4685621125,9679.5950897831,9251.1158336841
"BTC",2020-02-28,8784.9953524383,8790.3368531973,8977.5855649234,8530.4963793833
"BTC",2020-03-01,8639.5914172977,8778.4673162913,8806.8449653776,8591.2925399615
"BTC",2020-03-03,8923.0443982559,8549.0459988488,8977.3332033247,8491.456294967
"BTC",2020-03-05,8756.9610624113,8791.112072677,8852.2566596498,8682.6845936939
"BTC",2020-03-07,9126.6368222216,9073.1601342024,9191.1503397165,9004.9447121357
"BTC",2020-03-09,8166.3138940249,8925.217517945,8925.3830385259,8163.6824715264
"BTC",2020-03-11,7959.2282742121,7939.2528230561,8159.1579194117,7745.1520785995
"BTC",2020-03-13,5800.2089048343,7954.4400079769,7977.8436803201,5568.0166896362
"BTC",2020-03-15,5304.149952186,5672.6511129606,5809.6402964717,5214.7743017463
"BTC",2020-03-17,4944.7023359837,5359.5819953221,5439.4667029544,4452.2605452255
"BTC",2020-03-19,5363.8228532507,5465.555260981,5466.942335409,5043.0750917129
"BTC",2020-03-21,6185.2798385235,6301.1202913009,6942.9352678443,5680.1032816327
"BTC",2020-03-23,5884.3401334651,6187.042145894,6431.8731619281,5802.5534018084
"BTC",2020-03-25,6784.3180114254,6455.4506497597,6863.6021964479,6406.0374386706
"BTC",2020-03-27,6721.4953923809,6697.9483199297,6796.0537009424,6537.856462365
"BTC",2020-03-29,6229.4883428258,6682.780622083,6688.0432774437,6044.4751102185
"BTC",2020-03-31,6483.7394455297,5879.8168356462,6615.7864800561,5858.8579348981
"BTC",2020-04-02,6537.3364615033,6446.4426671473,6605.4444557466,6159.5824510417
"BTC",2020-04-04,6776.370093566,6796.9251957499,7049.7063662037,6612.6779556242
"BTC",2020-04-06,6805.3622868989,6873.720047521,6908.855128041,6684.7157318651
"BTC",2020-04-08,7175.6674765579,7277.7042816172,7464.7322447448,7081.6392093517
"BTC",2020-04-10,7321.8166138877,7366.9009606414,7399.4691329835,7125.7755189952
"BTC",2020-04-12,6873.848495157,6872.1372659497,6949.7888750096,6777.8896942429
"BTC",2020-04-14,6889.8637723481,7043.4388929919,7050.7710252237,6600.7714938355
"BTC",2020-04-16,6718.7999502834,6887.5488979254,6942.9070804085,6701.0211163339
"BTC",2020-04-18,7065.0823890422,7162.5272306278,7200.3172088039,6996.1491089494
"BTC",2020-04-20,7185.87030343,7277.1406537464,7292.862985328,7066.9471850573
"BTC",2020-04-22,6904.4757726979,6856.1464256671,6954.0051366353,6782.2393714434
"BTC",2020-04-24,7562.0328317455,7118.3889150784,7725.6716992521,7037.5548449005
"BTC",2020-04-26,7542.3034007032,7497.8598814457,7702.0189800703,7445.6858982455
